City|Date|Card_Type|Exp_Type|Gender|Amount|EMI_Paid
Lucknow|19-Jan-14|Platinum|Food|F|213050|0
Lucknow|31-Aug-14|Silver|Bills|M|123652|0
Lucknow|17-Mar-15|Gold|Entertainment|F|282442|0
Pune|25-Dec-14|Signature|Entertainment|M|81764|0
Surat|10-May-14|Gold|Food|F|286390|0
Chennai|10-May-14|Gold|Entertainment|M|18471|0
Surat|16-Apr-15|Signature|Food|M|45051|0
Hyderabad|02-Nov-13|Platinum|Food|M|167241|0
Jaipur|28-Jan-14|Gold|Food|F|73813|0
Jaipur|15-Jun-14|Platinum|Food|M|160684|0
Pune|26-Mar-14|Silver|Grocery|M|218751|0
Hyderabad|18-Mar-15|Gold|Entertainment|F|237820|0
Pune|10-Apr-15|Signature|Entertainment|M|102765|0
Pune|29-Sep-14|Platinum|Grocery|F|163907|0
Kolkata|17-Oct-14|Signature|Food|M|217546|0
Kanpur|03-Mar-15|Gold|Bills|F|231489|0
Jaipur|18-Jan-14|Silver|Fuel|M|248998|0
Kolkata|27-Feb-15|Platinum|Grocery|F|85962|0
Jaipur|20-Sep-14|Platinum|Food|F|53174|0
Chennai|15-Dec-14|Platinum|Food|F|36129|0
Pune|01-Nov-14|Signature|Fuel|F|187125|0
Kolkata|21-May-15|Platinum|Food|M|78541|0
Pune|28-Jan-14|Platinum|Grocery|F|59960|0
Chennai|29-Oct-13|Platinum|Food|M|150036|0
Jaipur|21-Feb-14|Gold|Food|M|251294|0
Lucknow|17-Aug-14|Silver|Entertainment|M|260589|0
Kolkata|27-Aug-14|Silver|Fuel|F|164014|0
Hyderabad|20-Dec-14|Silver|Bills|F|221955|0
Jaipur|05-Jan-14|Signature|Fuel|M|8387|0
Hyderabad|16-Apr-15|Gold|Grocery|M|130760|0
Kolkata|12-Jun-14|Gold|Food|F|153022|0
Kolkata|18-Apr-14|Silver|Entertainment|F|200697|0
Surat|18-Nov-13|Platinum|Food|F|277382|0
Jaipur|25-Mar-15|Signature|Bills|F|236818|0
Kanpur|12-Dec-13|Gold|Bills|M|89815|0
Surat|26-Feb-14|Signature|Entertainment|M|237588|0
Hyderabad|26-Oct-13|Signature|Entertainment|F|51387|0
Lucknow|29-Apr-14|Signature|Entertainment|M|221051|0
Kolkata|02-Jul-14|Platinum|Entertainment|F|58389|0
Surat|08-Dec-13|Platinum|Entertainment|F|268564|0
Kolkata|16-Nov-14|Silver|Entertainment|F|170292|0
Pune|27-Feb-15|Signature|Fuel|F|273274|0
Kolkata|04-Aug-14|Silver|Bills|M|43992|0
Surat|20-Oct-14|Platinum|Food|M|223795|0
Kanpur|22-Dec-13|Signature|Fuel|M|259526|0
Hyderabad|15-Mar-15|Platinum|Entertainment|M|62931|0
Lucknow|25-Mar-15|Signature|Grocery|M|100984|0
Surat|14-May-15|Silver|Food|M|43869|0
Chennai|02-Jan-14|Gold|Grocery|F|277691|0
Chennai|15-Jul-14|Signature|Fuel|M|201769|0
Jaipur|06-Jan-14|Silver|Bills|F|47248|0
Lucknow|04-Oct-14|Platinum|Grocery|M|252362|0
Surat|15-Feb-15|Signature|Food|M|19984|0
Pune|03-Jan-15|Platinum|Grocery|F|236330|0
Hyderabad|03-Jan-15|Signature|Bills|F|73996|0
Kolkata|07-Oct-14|Silver|Bills|F|205559|0
Jaipur|09-Mar-15|Silver|Entertainment|M|6371|0
Lucknow|20-Jun-14|Silver|Food|M|64122|0
Kanpur|23-Dec-14|Gold|Grocery|M|17361|0
Lucknow|31-Aug-14|Silver|Entertainment|F|283145|0
Kolkata|12-Jul-14|Platinum|Food|M|11254|0
Hyderabad|09-Jul-14|Gold|Fuel|M|227078|0
Surat|15-Mar-15|Gold|Food|F|175454|0
Lucknow|27-Nov-14|Platinum|Entertainment|F|279342|0
Lucknow|07-Jan-14|Platinum|Entertainment|F|1133|0
Hyderabad|25-Apr-14|Gold|Bills|F|186967|0
Kolkata|31-Mar-15|Platinum|Grocery|F|37278|0
Kanpur|09-Mar-14|Platinum|Grocery|F|35627|0
Hyderabad|07-Nov-13|Silver|Fuel|M|276922|0
Pune|16-Jan-14|Platinum|Fuel|F|150309|0
Chennai|01-Mar-14|Silver|Bills|F|29394|0
Hyderabad|09-Aug-14|Signature|Bills|M|35522|0
Kanpur|23-Oct-14|Signature|Bills|M|166574|0
Surat|10-May-15|Signature|Grocery|M|135817|0
Kanpur|04-Jan-14|Signature|Grocery|F|267643|0
Chennai|05-Jan-15|Signature|Food|F|282043|0
Jaipur|17-Mar-15|Silver|Entertainment|M|94887|0
Hyderabad|02-Aug-14|Signature|Grocery|F|44659|0
Kolkata|22-Mar-14|Gold|Food|M|162919|0
Hyderabad|31-Dec-13|Silver|Entertainment|M|293106|0
Hyderabad|23-May-15|Platinum|Bills|M|3516|0
Kolkata|18-Jul-14|Gold|Fuel|M|274965|0
Pune|11-Feb-15|Silver|Food|F|133488|0
Chennai|29-Jan-15|Silver|Fuel|M|211688|0
Jaipur|04-Apr-14|Silver|Bills|M|39040|0
Jaipur|03-Jul-14|Signature|Entertainment|F|49743|0
Lucknow|12-Nov-13|Signature|Grocery|M|204765|0
Hyderabad|28-Feb-14|Platinum|Bills|M|135106|0
Surat|23-Dec-13|Platinum|Entertainment|M|161470|0
Lucknow|28-Sep-14|Platinum|Entertainment|F|143962|0
Pune|21-Jan-14|Silver|Grocery|F|195378|0
Chennai|06-Aug-14|Platinum|Grocery|M|266962|0
Lucknow|20-Feb-15|Signature|Bills|F|219276|0
Kanpur|11-Mar-14|Platinum|Grocery|F|85124|0
Pune|02-Mar-15|Signature|Grocery|M|18125|0
Hyderabad|11-Dec-14|Gold|Grocery|F|148736|0
Chennai|16-Apr-14|Platinum|Food|F|290102|0
Chennai|01-Jan-14|Platinum|Bills|F|271684|0
Kolkata|18-Mar-14|Gold|Food|M|82457|0
Hyderabad|18-Oct-14|Gold|Entertainment|F|26322|0
Hyderabad|04-Jan-15|Signature|Grocery|M|175946|0
Hyderabad|12-Jan-15|Gold|Fuel|M|46679|0
Chennai|05-Jan-14|Gold|Entertainment|F|38062|0
Kanpur|19-Mar-15|Gold|Bills|M|181608|0
Chennai|28-Feb-14|Platinum|Entertainment|M|78331|0
Hyderabad|30-Jan-15|Gold|Entertainment|F|29439|0
Hyderabad|27-Apr-15|Platinum|Entertainment|M|211907|0
Chennai|25-Jan-15|Silver|Food|F|144892|0
Kanpur|01-Sep-14|Signature|Entertainment|F|53319|0
Kolkata|17-Aug-14|Platinum|Grocery|M|276436|0
Kolkata|15-Dec-14|Silver|Bills|M|17102|0
Kolkata|21-May-14|Gold|Grocery|M|67664|0
Pune|28-Sep-14|Silver|Grocery|M|291937|0
Pune|04-Aug-14|Signature|Food|M|143561|0
Surat|07-Jun-14|Signature|Grocery|F|229720|0
Jaipur|13-Jun-14|Gold|Entertainment|M|54837|0
Hyderabad|19-Sep-14|Platinum|Fuel|M|155721|0
Lucknow|27-May-14|Signature|Food|M|298005|0
Surat|24-Sep-14|Silver|Fuel|F|11388|0
Pune|12-Feb-15|Gold|Grocery|F|60259|0
Hyderabad|18-Dec-14|Silver|Fuel|F|270934|0
Jaipur|30-May-14|Gold|Food|M|80005|0
Jaipur|23-Apr-14|Silver|Food|F|56590|0
Kanpur|14-Dec-14|Signature|Grocery|F|123711|0
Kolkata|28-Apr-14|Signature|Fuel|M|262582|0
Kolkata|02-May-15|Signature|Food|M|261500|0
Hyderabad|22-Apr-15|Silver|Grocery|M|85493|0
Chennai|11-Aug-14|Silver|Food|M|30670|0
Lucknow|19-May-15|Silver|Fuel|F|112842|0
Jaipur|08-May-14|Gold|Entertainment|F|298671|0
Chennai|22-Feb-15|Signature|Grocery|F|94501|0
Kanpur|15-Dec-14|Platinum|Entertainment|M|83557|0
Kolkata|27-Feb-14|Signature|Food|F|2963|0
Jaipur|18-May-14|Platinum|Grocery|M|6955|0
Chennai|19-Sep-14|Platinum|Entertainment|F|64087|0
Chennai|17-Mar-15|Silver|Entertainment|M|29458|0
Lucknow|05-Jun-14|Platinum|Fuel|M|96085|0
Chennai|08-Feb-14|Silver|Fuel|M|115075|0
Surat|16-Feb-15|Signature|Entertainment|M|235211|0
Kanpur|13-Feb-14|Platinum|Bills|M|224127|0
Jaipur|02-Sep-14|Platinum|Food|M|141239|0
Chennai|01-May-15|Gold|Grocery|M|157149|0
Kanpur|15-Nov-14|Platinum|Food|M|107613|0
Surat|11-Aug-14|Platinum|Fuel|M|61750|0
Hyderabad|01-Aug-14|Signature|Fuel|M|29044|0
Chennai|31-Dec-14|Platinum|Grocery|M|67666|0
Hyderabad|12-Mar-15|Silver|Grocery|M|277639|0
Surat|23-Jul-14|Signature|Bills|M|9975|0
Surat|14-Oct-13|Gold|Entertainment|M|178699|0
Hyderabad|07-Dec-13|Platinum|Entertainment|M|159551|0
Chennai|27-Dec-14|Gold|Grocery|M|52757|0
Chennai|19-Jun-14|Signature|Grocery|F|252824|0
Kanpur|05-Apr-14|Platinum|Entertainment|F|3119|0
Kanpur|12-Dec-14|Platinum|Grocery|F|52449|0
Lucknow|18-Apr-15|Gold|Grocery|M|282930|0
Lucknow|03-May-14|Signature|Fuel|M|139338|0
Kanpur|21-Jun-14|Signature|Food|M|114899|0
Kanpur|01-Jun-14|Gold|Fuel|M|41289|0
Jaipur|18-Apr-14|Platinum|Grocery|M|169868|0
Chennai|14-Mar-14|Silver|Food|M|196905|0
Surat|04-Nov-13|Platinum|Fuel|F|62440|0
Surat|11-May-15|Signature|Bills|M|2892|0
Chennai|01-Dec-14|Silver|Fuel|M|252881|0
Kanpur|08-Nov-13|Signature|Fuel|M|41739|0
Jaipur|02-Dec-13|Signature|Fuel|M|173832|0
Kanpur|19-May-14|Platinum|Entertainment|M|274275|0
Hyderabad|23-Nov-13|Silver|Food|M|152178|0
Kolkata|25-Apr-15|Silver|Entertainment|M|214840|0
Jaipur|11-Jun-14|Signature|Fuel|F|254074|0
Kanpur|29-Jul-14|Platinum|Entertainment|F|64050|0
Kolkata|06-Jan-14|Platinum|Grocery|F|274513|0
Lucknow|09-Apr-15|Silver|Fuel|M|211441|0
Hyderabad|17-Apr-15|Platinum|Food|M|71343|0
Pune|19-Mar-14|Platinum|Food|M|57402|0
Pune|17-Apr-14|Signature|Entertainment|M|190205|0
Surat|01-Mar-15|Silver|Fuel|F|8855|0
Lucknow|19-Dec-14|Gold|Fuel|F|166734|0
Kolkata|10-Dec-14|Signature|Grocery|F|211653|0
Chennai|21-Oct-14|Platinum|Bills|M|198558|0
Chennai|19-Aug-14|Platinum|Bills|M|101196|0
Chennai|05-Mar-14|Platinum|Bills|F|53682|0
Jaipur|06-Feb-15|Platinum|Food|F|157284|0
Surat|22-Nov-14|Gold|Entertainment|F|189447|0
Pune|05-Jul-14|Signature|Grocery|F|35956|0
Kolkata|08-Aug-14|Signature|Fuel|M|125857|0
Surat|17-Dec-13|Signature|Entertainment|M|183190|0
Surat|29-Dec-14|Platinum|Bills|M|208772|0
Chennai|12-Jan-15|Gold|Entertainment|M|101631|0
Hyderabad|23-Apr-15|Silver|Grocery|F|286571|0
Hyderabad|10-Aug-14|Gold|Fuel|M|147329|0
Kolkata|27-Dec-13|Signature|Food|F|232579|0
Surat|20-Oct-14|Gold|Entertainment|M|81885|0
Chennai|18-Jun-14|Silver|Entertainment|F|11829|0
Kanpur|14-Sep-14|Silver|Food|M|186485|0
Kolkata|03-Nov-13|Silver|Bills|M|211054|0
Chennai|08-Jul-14|Silver|Bills|F|167089|0
Jaipur|29-Jan-14|Silver|Entertainment|F|13269|0
Pune|01-Sep-14|Silver|Grocery|M|230819|0
Hyderabad|06-May-14|Gold|Fuel|M|264446|0
Chennai|30-Sep-14|Silver|Entertainment|M|199934|0
Pune|29-Apr-15|Platinum|Food|F|24606|0
Chennai|21-Sep-14|Signature|Grocery|M|118553|0
Hyderabad|18-Jun-14|Silver|Fuel|M|208718|0
Kanpur|13-Dec-13|Signature|Entertainment|F|44804|0
Surat|16-Oct-13|Gold|Food|F|203202|0
Kolkata|09-Jan-15|Signature|Food|M|96045|0
Hyderabad|31-Oct-14|Gold|Food|F|286575|0
Kanpur|23-Apr-15|Silver|Grocery|M|84243|0
Kolkata|04-Feb-14|Silver|Grocery|F|184678|0
Kanpur|15-Jun-14|Gold|Fuel|M|8632|0
Chennai|09-Feb-14|Platinum|Fuel|M|182245|0
Kanpur|26-Feb-14|Silver|Food|M|289046|0
Chennai|03-Jul-14|Signature|Grocery|M|197177|0
Surat|17-Feb-15|Gold|Grocery|F|1613|0
Surat|17-Dec-14|Gold|Bills|M|244499|0
Hyderabad|09-Mar-15|Signature|Food|M|221057|0
Surat|10-Dec-13|Signature|Fuel|F|120824|0
Surat|11-Mar-15|Silver|Entertainment|F|204189|0
Kanpur|12-Apr-15|Silver|Fuel|F|279545|0
Jaipur|23-Apr-14|Platinum|Food|M|14445|0
Hyderabad|06-Apr-14|Signature|Fuel|F|115849|0
Hyderabad|15-Oct-14|Silver|Bills|F|152820|0
Lucknow|19-Oct-14|Signature|Food|M|113969|0
Hyderabad|29-Apr-14|Gold|Fuel|F|195362|0
Kolkata|12-Apr-15|Gold|Grocery|F|188700|0
Surat|26-Dec-13|Platinum|Bills|M|41983|0
Pune|27-Apr-15|Silver|Fuel|M|56641|0
Chennai|30-Oct-13|Platinum|Entertainment|F|59480|0
Surat|29-Mar-15|Silver|Bills|F|235156|0
Kolkata|13-Oct-14|Silver|Food|M|96067|0
Lucknow|13-Mar-15|Gold|Fuel|M|259462|0
Chennai|25-Feb-15|Signature|Grocery|F|18125|0
Surat|18-Jan-15|Gold|Food|F|34941|0
Jaipur|29-Mar-14|Signature|Food|F|166908|0
Surat|13-Feb-14|Gold|Food|M|236336|0
Kanpur|12-May-15|Signature|Bills|M|187970|0
Pune|06-Dec-14|Signature|Fuel|F|296996|0
Kanpur|03-Feb-14|Gold|Grocery|F|19147|0
Kolkata|09-Apr-15|Platinum|Bills|M|267853|0
Kolkata|23-Jun-14|Gold|Food|F|236150|0
Kolkata|02-Nov-14|Signature|Bills|F|24764|0
Kanpur|05-Apr-14|Silver|Grocery|F|172152|0
Hyderabad|29-Jul-14|Gold|Food|M|230827|0
Jaipur|09-Aug-14|Signature|Fuel|M|64065|0
Hyderabad|20-May-14|Signature|Fuel|M|215321|0
Jaipur|18-Aug-14|Signature|Grocery|M|90142|0
Kanpur|04-Jan-14|Silver|Grocery|M|18255|0
Kanpur|03-Jan-14|Signature|Grocery|F|214313|0
Chennai|08-Jul-14|Platinum|Food|F|150194|0
Pune|06-Apr-15|Signature|Grocery|M|72506|0
Pune|17-Dec-14|Gold|Grocery|F|28953|0
Hyderabad|14-Apr-14|Platinum|Grocery|M|165596|0
Jaipur|08-Jan-15|Silver|Fuel|M|45190|0
Lucknow|04-May-15|Gold|Food|M|22825|0
Lucknow|28-Dec-13|Silver|Food|M|230439|0
Lucknow|15-May-14|Gold|Entertainment|M|181719|0
Chennai|07-Jan-14|Signature|Food|F|170521|0
Hyderabad|11-Nov-13|Platinum|Bills|F|279258|0
Jaipur|22-Mar-15|Platinum|Food|F|107445|0
Lucknow|11-Jul-14|Signature|Food|F|61625|0
Pune|21-Dec-13|Signature|Entertainment|F|279706|0
Jaipur|29-Dec-13|Platinum|Food|F|81643|0
Jaipur|24-Aug-14|Gold|Entertainment|F|290071|0
Kolkata|14-Sep-14|Silver|Fuel|F|230565|0
Kanpur|25-Jan-15|Silver|Entertainment|M|31054|0
Surat|11-Sep-14|Signature|Food|M|160069|0
Lucknow|20-Nov-13|Gold|Bills|F|254334|0
Surat|23-Apr-14|Signature|Fuel|M|114810|0
Kolkata|22-Jan-14|Silver|Bills|M|252803|0
Chennai|22-Apr-14|Gold|Fuel|M|43413|0
Jaipur|11-Jun-14|Silver|Grocery|M|260156|0
Chennai|19-Mar-15|Signature|Food|M|207617|0
Kanpur|23-Jul-14|Gold|Entertainment|F|181956|0
Kolkata|04-Jan-14|Signature|Food|M|212232|0
Lucknow|16-Dec-14|Gold|Entertainment|F|92732|0
Pune|12-Jan-14|Platinum|Fuel|F|297834|0
Jaipur|27-Feb-14|Signature|Entertainment|F|26438|0
Hyderabad|12-Dec-14|Signature|Fuel|F|35072|0
Pune|12-Jan-15|Platinum|Food|F|242658|0
Surat|31-Jan-15|Gold|Grocery|M|128781|0
Jaipur|26-Apr-15|Signature|Fuel|M|102892|0
Jaipur|20-Mar-14|Signature|Food|M|16414|0
Surat|09-Mar-15|Silver|Fuel|M|92725|0
Surat|09-Mar-15|Platinum|Grocery|F|220816|0
Hyderabad|26-Jan-15|Platinum|Entertainment|M|77055|0
Jaipur|07-Aug-14|Silver|Grocery|F|129163|0
Pune|04-May-15|Gold|Bills|M|258515|0
Hyderabad|02-Apr-14|Gold|Fuel|F|284054|0
Lucknow|11-Sep-14|Silver|Entertainment|F|159007|0
Lucknow|28-Apr-15|Gold|Fuel|F|291929|0
Kolkata|01-Aug-14|Silver|Fuel|M|153749|0
Surat|19-May-14|Gold|Entertainment|M|79887|0
Lucknow|28-Dec-14|Silver|Food|M|154317|0
Kanpur|01-Nov-14|Platinum|Grocery|F|285278|0
Kolkata|15-May-15|Signature|Food|M|169257|0
Kolkata|10-Feb-15|Gold|Grocery|F|140468|0
Pune|18-Mar-15|Signature|Food|M|164803|0
Kanpur|21-Jul-14|Platinum|Food|F|139719|0
Kolkata|03-Jun-14|Gold|Food|F|54570|0
Kanpur|11-Nov-14|Silver|Entertainment|F|294698|0
Surat|09-Oct-13|Gold|Bills|F|24746|0
Kolkata|05-May-15|Platinum|Food|M|7867|0
Hyderabad|25-May-14|Signature|Food|F|217058|0
Surat|21-May-15|Silver|Grocery|M|41966|0
Jaipur|18-May-15|Signature|Bills|F|67251|0
Lucknow|02-Apr-14|Platinum|Bills|F|73999|0
Kanpur|29-Nov-13|Signature|Food|F|154196|0
Kolkata|08-Dec-14|Signature|Entertainment|M|70012|0
Lucknow|17-Jan-15|Silver|Food|F|38151|0
Lucknow|25-Nov-14|Gold|Grocery|F|16182|0
Lucknow|21-May-14|Signature|Food|F|92828|0
Surat|07-Mar-15|Signature|Entertainment|M|219357|0
Pune|03-Feb-15|Silver|Bills|M|191905|0
Kanpur|20-Jan-14|Platinum|Bills|M|238542|0
Jaipur|17-Apr-15|Signature|Food|F|12567|0
Hyderabad|16-Mar-15|Gold|Bills|F|184782|0
Surat|08-Nov-14|Gold|Grocery|M|45977|0
Pune|19-Apr-14|Silver|Food|F|219566|0
Kolkata|24-Jan-14|Silver|Food|F|3141|0
Hyderabad|09-Oct-14|Signature|Entertainment|F|172933|0
Jaipur|31-Oct-14|Platinum|Bills|M|98141|0
Kanpur|01-Nov-14|Signature|Entertainment|M|198844|0
Chennai|11-Aug-14|Signature|Food|F|43430|0
Chennai|11-Jan-15|Gold|Entertainment|M|130095|0
Chennai|20-May-15|Signature|Grocery|F|297595|0
Jaipur|12-Mar-15|Silver|Grocery|F|40460|0
Kolkata|16-Feb-15|Silver|Fuel|F|187065|0
Pune|10-Feb-14|Gold|Food|M|1171|0
Surat|15-Oct-13|Gold|Food|F|276850|0
Lucknow|07-Aug-14|Signature|Food|F|132069|0
Hyderabad|23-May-14|Silver|Entertainment|M|206087|0
Lucknow|24-May-15|Gold|Food|M|157035|0
Lucknow|16-Nov-13|Platinum|Food|M|9999|0
Jaipur|04-Feb-15|Silver|Bills|F|62312|0
Chennai|22-May-14|Signature|Food|M|100050|0
Lucknow|22-Mar-14|Gold|Food|F|139770|0
Lucknow|05-Feb-15|Signature|Grocery|M|41911|0
Surat|13-Aug-14|Gold|Grocery|F|299531|0
Pune|28-Jan-14|Silver|Fuel|M|132554|0
Pune|03-Feb-15|Silver|Grocery|F|238861|0
Kanpur|08-Oct-14|Platinum|Grocery|F|185672|0
Jaipur|15-Dec-14|Platinum|Entertainment|F|98421|0
Lucknow|30-Dec-14|Platinum|Food|M|9418|0
Lucknow|07-Jan-15|Gold|Entertainment|M|96112|0
Surat|09-Jan-14|Gold|Fuel|F|240814|0
Chennai|07-Nov-14|Platinum|Fuel|M|159945|0
Kanpur|24-Oct-14|Gold|Entertainment|F|69011|0
Lucknow|03-Jan-14|Platinum|Grocery|M|211788|0
Surat|11-Jul-14|Gold|Fuel|F|181884|0
Chennai|05-May-15|Gold|Bills|M|215836|0
Kolkata|08-Jan-14|Signature|Bills|M|206765|0
Kolkata|22-Feb-15|Platinum|Food|F|2258|0
Kanpur|08-Jun-14|Silver|Grocery|F|265733|0
Hyderabad|01-Jan-14|Gold|Fuel|M|14045|0
Surat|28-Sep-14|Signature|Fuel|F|96522|0
Chennai|20-May-14|Silver|Bills|M|121486|0
Hyderabad|16-Jan-15|Gold|Bills|F|186329|0
Hyderabad|09-Oct-13|Signature|Fuel|F|118588|0
Chennai|13-Apr-14|Silver|Food|F|234595|0
Kanpur|31-Mar-15|Signature|Grocery|F|154610|0
Kolkata|15-Nov-13|Signature|Entertainment|F|228963|0
Lucknow|26-May-15|Signature|Fuel|M|52278|0
Jaipur|08-Feb-15|Gold|Fuel|M|227339|0
Kanpur|30-Oct-14|Signature|Grocery|M|261592|0
Pune|23-May-14|Silver|Entertainment|F|79161|0
Kanpur|28-Nov-14|Platinum|Entertainment|M|214470|0
Chennai|05-Mar-15|Signature|Food|F|207859|0
Surat|11-Oct-13|Platinum|Food|F|296069|0
Lucknow|07-May-14|Signature|Grocery|M|113207|0
Jaipur|21-Apr-14|Platinum|Fuel|F|146552|0
Lucknow|07-Feb-15|Platinum|Entertainment|M|4228|0
Hyderabad|18-Oct-14|Gold|Bills|F|258471|0
Chennai|20-Dec-13|Silver|Fuel|F|175734|0
Chennai|06-Aug-14|Silver|Entertainment|F|95108|0
Pune|29-Dec-14|Silver|Entertainment|F|127827|0
Pune|03-May-15|Signature|Food|M|85452|0
Hyderabad|02-Apr-14|Platinum|Grocery|M|255203|0
Lucknow|17-Oct-13|Platinum|Fuel|F|189223|0
Jaipur|22-Mar-15|Signature|Fuel|F|284709|0
Lucknow|10-Sep-14|Gold|Entertainment|M|294974|0
Surat|07-Feb-14|Platinum|Food|F|295474|0
Jaipur|02-Dec-13|Platinum|Food|F|41765|0
Kolkata|27-Mar-15|Platinum|Grocery|M|64594|0
Kolkata|02-Sep-14|Gold|Food|M|165825|0
Surat|01-May-15|Silver|Food|M|242542|0
Jaipur|03-Oct-14|Platinum|Entertainment|F|114287|0
Lucknow|07-Mar-14|Signature|Fuel|M|236214|0
Surat|14-Jun-14|Gold|Grocery|F|168568|0
Chennai|16-Apr-14|Signature|Fuel|F|116623|0
Hyderabad|10-Jan-15|Platinum|Food|F|284334|0
Pune|18-May-15|Platinum|Fuel|M|129212|0
Kolkata|29-Jun-14|Silver|Fuel|M|245382|0
Kanpur|02-Jan-15|Silver|Bills|M|209160|0
Hyderabad|19-Feb-14|Gold|Food|M|110081|0
Kolkata|27-Jan-14|Gold|Bills|M|173656|0
Chennai|09-Nov-14|Platinum|Grocery|F|18744|0
Hyderabad|23-Apr-15|Platinum|Food|M|184514|0
Hyderabad|27-Apr-14|Signature|Food|F|224839|0
Chennai|22-Dec-13|Platinum|Food|F|109870|0
Hyderabad|18-May-14|Gold|Food|M|207867|0
Lucknow|07-Sep-14|Platinum|Entertainment|F|256186|0
Kolkata|24-Apr-15|Silver|Bills|F|170435|0
Lucknow|05-Jan-14|Signature|Food|M|149671|0
Chennai|30-Jan-14|Gold|Bills|M|190039|0
Kanpur|03-Apr-14|Signature|Grocery|F|200131|0
Hyderabad|22-Mar-14|Signature|Bills|F|260910|0
Pune|26-Nov-13|Signature|Grocery|M|37866|0
Jaipur|18-Feb-14|Signature|Grocery|M|273069|0
Surat|02-Jul-14|Silver|Grocery|M|220953|0
Kanpur|21-Oct-13|Signature|Fuel|F|56739|0
Hyderabad|09-Jan-14|Signature|Bills|F|270488|0
Jaipur|20-Oct-14|Platinum|Bills|M|247417|0
Chennai|27-Apr-14|Signature|Grocery|M|264490|0
Surat|21-Dec-14|Gold|Fuel|F|268605|0
Surat|27-May-14|Gold|Entertainment|F|179672|0
Jaipur|04-Jan-15|Silver|Grocery|F|243741|0
Kanpur|08-May-14|Gold|Bills|M|19975|0
Pune|25-Oct-13|Silver|Grocery|F|221942|0
Lucknow|16-Dec-14|Gold|Food|F|210516|0
Pune|10-Jan-15|Signature|Entertainment|M|192659|0
Surat|18-Nov-13|Gold|Entertainment|F|176747|0
Lucknow|08-Jan-14|Platinum|Bills|M|151577|0
Chennai|29-Jan-15|Signature|Food|F|272960|0
Pune|28-Feb-14|Silver|Fuel|F|297115|0
Hyderabad|20-Apr-15|Gold|Bills|M|145003|0
Pune|12-May-14|Signature|Fuel|F|9272|0
Kolkata|06-Mar-15|Gold|Grocery|M|99714|0
Kolkata|01-Apr-15|Silver|Food|M|205400|0
Surat|22-Sep-14|Platinum|Entertainment|F|195226|0
Lucknow|29-Nov-13|Gold|Fuel|M|284432|0
Jaipur|12-Jun-14|Signature|Bills|M|225874|0
Pune|16-Oct-14|Signature|Grocery|M|120201|0
Jaipur|28-Aug-14|Gold|Food|M|212737|0
Kolkata|03-May-15|Silver|Bills|F|250362|0
Pune|07-Sep-14|Signature|Entertainment|F|164382|0
Jaipur|20-Apr-14|Silver|Grocery|F|265844|0
Kanpur|24-Dec-13|Platinum|Fuel|M|233762|0
Hyderabad|21-Mar-14|Platinum|Entertainment|M|34019|0
Hyderabad|23-Dec-13|Platinum|Entertainment|F|32417|0
Hyderabad|20-Sep-14|Silver|Bills|F|244456|0
Lucknow|06-Sep-14|Gold|Food|M|171521|0
Kolkata|03-Sep-14|Signature|Bills|F|95179|0
Surat|15-Nov-14|Gold|Grocery|F|162171|0
Hyderabad|14-Dec-14|Platinum|Entertainment|F|254455|0
Jaipur|21-Oct-14|Platinum|Grocery|M|79719|0
Jaipur|03-Jun-14|Gold|Grocery|M|74267|0
Kanpur|19-Feb-15|Signature|Fuel|F|204328|0
Jaipur|05-Oct-14|Silver|Entertainment|F|249489|0
Pune|05-Feb-15|Platinum|Fuel|F|244768|0
Pune|16-Feb-15|Gold|Food|M|240997|0
Surat|02-Jul-14|Silver|Food|M|16101|0
Lucknow|18-Jan-15|Signature|Food|F|51966|0
Hyderabad|07-Dec-14|Platinum|Bills|F|97701|0
Kanpur|20-Jun-14|Platinum|Food|M|48627|0
Lucknow|10-Feb-14|Silver|Grocery|F|217143|0
Jaipur|04-May-15|Gold|Grocery|M|219161|0
Chennai|02-Nov-14|Signature|Entertainment|M|155702|0
Kolkata|06-Dec-14|Gold|Bills|M|2625|0
Lucknow|10-Apr-14|Platinum|Bills|M|47516|0
Jaipur|13-Apr-14|Gold|Bills|M|202520|0
Jaipur|12-Oct-13|Gold|Bills|M|171529|0
Hyderabad|14-Aug-14|Platinum|Entertainment|F|78479|0
Lucknow|28-Feb-14|Platinum|Grocery|F|259846|0
Surat|25-Jun-14|Gold|Fuel|M|174809|0
Kanpur|26-Feb-14|Signature|Fuel|M|85902|0
Jaipur|15-Apr-15|Signature|Bills|F|64130|0
Kolkata|29-Nov-14|Silver|Food|M|299837|0
Hyderabad|24-Dec-13|Silver|Grocery|F|216577|0
Kolkata|29-Oct-13|Platinum|Grocery|M|218174|0
Pune|01-Jan-14|Signature|Food|M|97482|0
Kolkata|07-Dec-14|Platinum|Food|M|7204|0
Jaipur|01-Mar-14|Silver|Entertainment|F|233345|0
Kanpur|09-May-14|Platinum|Food|M|107766|0
Kolkata|17-Apr-15|Signature|Fuel|F|77405|0
Hyderabad|10-Feb-14|Platinum|Food|M|43746|0
Lucknow|26-Oct-13|Signature|Fuel|F|6429|0
Surat|28-Jan-14|Silver|Entertainment|M|14243|0
Kolkata|28-Oct-14|Signature|Fuel|M|192594|0
Kanpur|21-Dec-13|Silver|Grocery|F|86580|0
